"","publisher","date","type","XY","wqual","qual","freq"
"3901","De Volkskrant","3-2-2021","PP","D66_CU",1,1,1
"3902","De Volkskrant","3-2-2021","PP","VVD_CDA",1,1,1
"3903","De Volkskrant","4-2-2021","PP","GroenLinks_CDA",-1,-1,1
"3904","De Volkskrant","4-2-2021","PP","GroenLinks_SP",1,1,1
"3905","De Volkskrant","4-2-2021","PP","PvdA_SP",1,1,1
"3906","De Volkskrant","4-2-2021","PP","SP_CDA",-1,-1,1
"3907","De Volkskrant","4-2-2021","PP","SP_GroenLinks",3,1,3
"3908","De Volkskrant","4-2-2021","PP","SP_PvdA",3,1,3
"3909","De Volkskrant","6-2-2021","PP","CU_PvdA",2,1,2
"3910","De Volkskrant","6-3-2021","PP","CDA_CDA",-2,-1,2
"3911","De Volkskrant","8-2-2021","PP","CDA_CDA",-2,-1,2
"3912","De Volkskrant","8-3-2021","PP","BBB_BBB",1,1,1
"3913","De Volkskrant","8-3-2021","PP","CU_D66",-1,-0.5,2
"3914","De Volkskrant","8-3-2021","PP","D66_CU",-2,-0.666666666666667,3
"3915","De Volkskrant","8-3-2021","PP","PvdA_CDA",-1,-0.5,2
"3916","De Volkskrant","8-3-2021","PP","VVD_CDA",1,1,1
"3917","De Volkskrant","8-3-2021","PP","VVD_CU",-1,-1,1
"3918","De Volkskrant","8-3-2021","PP","VVD_GroenLinks",-1,-1,1
"3919","De Volkskrant","9-3-2021","PP","FvD_PVV",-1,-1,1
"3920","De Volkskrant","9-3-2021","PP","PVV_PVV",-1,-1,1
"3921","NOS Journaal 20:00uur","12-3-2021","PP","PVV_VVD",-4,-1,4
"3922","NOS Journaal 20:00uur","12-3-2021","PP","VVD_PVV",-4,-1,4
"3923","NOS Journaal 20:00uur","2-3-2021","PP","GroenLinks_PVV",-1,-1,1
"3924","NOS Journaal 20:00uur","24-2-2021","PP","D66_D66",-2,-1,2
"3925","NOS liveblog","1-3-2021","PP","BIJ1_PVV",-2,-1,2
"3926","NOS liveblog","1-3-2021","PP","CDA_CDA",-1,-1,1
"3927","NOS liveblog","1-3-2021","PP","CU_D66",-1,-1,1
"3928","NOS liveblog","1-3-2021","PP","D66_CU",-2,-1,2
"3929","NOS liveblog","1-3-2021","PP","D66_D66",-2,-1,2
"3930","NOS liveblog","1-3-2021","PP","PvdA_CDA",-1,-1,1
"3931","NOS liveblog","1-3-2021","PP","PvdA_VVD",-1,-1,1
"3932","NOS liveblog","1-3-2021","PP","VOLT_PVV",-2,-1,2
"3933","NOS liveblog","10-3-2021","PP","50Plus_50Plus",-1,-0.333333333333333,3
"3934","NOS liveblog","10-3-2021","PP","CU_SP",-1,-0.5,2
"3935","NOS liveblog","10-3-2021","PP","CU_VVD",1,1,1
"3936","NOS liveblog","10-3-2021","PP","D66_VVD",0,0,2
"3937","NOS liveblog","10-3-2021","PP","PvdA_PvdA",-1,-1,1
"3938","NOS liveblog","10-3-2021","PP","SP_CU",-1,-0.25,4
"3939","NOS liveblog","10-3-2021","PP","SP_VVD",0,0,2
"3940","NOS liveblog","10-3-2021","PP","VVD_D66",0,0,2
"3941","NOS liveblog","10-3-2021","PP","VVD_SP",1,1,1
"3942","NOS liveblog","10-3-2021","PP","VVD_VVD",1,1,1
"3943","NOS liveblog","11-3-2021","PP","CDA_FvD",1,1,1
"3944","NOS liveblog","11-3-2021","PP","DENK_FvD",-2,-1,2
"3945","NOS liveblog","11-3-2021","PP","FvD_DENK",-2,-1,2
"3946","NOS liveblog","11-3-2021","PP","FvD_FvD",-1,-1,1
"3947","NOS liveblog","11-3-2021","PP","GroenLinks_VVD",-2,-0.666666666666667,3
"3948","NOS liveblog","11-3-2021","PP","PVV_PVV",-1,-1,1
"3949","NOS liveblog","11-3-2021","PP","PVV_VVD",-3,-0.75,4
"3950","NOS liveblog","11-3-2021","PP","VVD_GroenLinks",-1,-1,1
"3951","NOS liveblog","11-3-2021","PP","VVD_PVV",-4,-0.8,5
"3952","NOS liveblog","12-3-2021","PP","CDA_VVD",-1,-1,1
"3953","NOS liveblog","12-3-2021","PP","JA21_PvdD",-1,-1,1
"3954","NOS liveblog","12-3-2021","PP","PvdD_JA21",-1,-1,1
"3955","NOS liveblog","12-3-2021","PP","VVD_CDA",-1,-1,1
"3956","NOS liveblog","12-3-2021","PP","VVD_FvD",-1,-1,1
"3957","NOS liveblog","12-3-2021","PP","VVD_PVV",-1,-1,1
"3958","NOS liveblog","13-3-2021","PP","CDA_FvD",-1,-1,1
"3959","NOS liveblog","13-3-2021","PP","CDA_PVV",-1,-0.333333333333333,3
"3960","NOS liveblog","13-3-2021","PP","CDA_PvdA",-2,-1,2
"3961","NOS liveblog","13-3-2021","PP","CDA_VVD",1,1,1
"3962","NOS liveblog","13-3-2021","PP","D66_CDA",-1,-1,1
"3963","NOS liveblog","13-3-2021","PP","D66_VVD",-1,-1,1
"3964","NOS liveblog","13-3-2021","PP","GroenLinks_VVD",-1,-1,1
"3965","NOS liveblog","13-3-2021","PP","PvdA_CDA",-4,-1,4
"3966","NOS liveblog","13-3-2021","PP","PvdA_D66",1,1,1
"3967","NOS liveblog","13-3-2021","PP","PvdA_VVD",-1,-1,1
"3968","NOS liveblog","13-3-2021","PP","SP_VVD",-1,-1,1
"3969","NOS liveblog","13-3-2021","PP","VVD_FvD",-2,-1,2
"3970","NOS liveblog","13-3-2021","PP","VVD_GroenLinks",1,1,1
"3971","NOS liveblog","14-3-2021","PP","GroenLinks_PVV",-3,-1,3
"3972","NOS liveblog","14-3-2021","PP","PVV_GroenLinks",-3,-1,3
"3973","NOS liveblog","14-3-2021","PP","PvdA_VVD",-3,-1,3
"3974","NOS liveblog","15-3-2021","PP","D66_GroenLinks",-2,-1,2
"3975","NOS liveblog","15-3-2021","PP","FvD_GroenLinks",-0.125,-1,0.125
"3976","NOS liveblog","15-3-2021","PP","FvD_PvdA",-0.125,-1,0.125
"3977","NOS liveblog","15-3-2021","PP","FvD_PvdD",-0.125,-1,0.125
"3978","NOS liveblog","15-3-2021","PP","FvD_SP",-0.125,-1,0.125
"3979","NOS liveblog","15-3-2021","PP","GroenLinks_D66",0,0,4
"3980","NOS liveblog","15-3-2021","PP","GroenLinks_FvD",-0.125,-1,0.125
"3981","NOS liveblog","15-3-2021","PP","GroenLinks_JA21",-0.125,-1,0.125
"3982","NOS liveblog","15-3-2021","PP","GroenLinks_PVV",-0.125,-1,0.125
"3983","NOS liveblog","15-3-2021","PP","GroenLinks_VVD",-0.125,-1,0.125
"3984","NOS liveblog","15-3-2021","PP","JA21_GroenLinks",-0.125,-1,0.125
"3985","NOS liveblog","15-3-2021","PP","JA21_PvdA",-0.125,-1,0.125
"3986","NOS liveblog","15-3-2021","PP","JA21_PvdD",-0.125,-1,0.125
"3987","NOS liveblog","15-3-2021","PP","JA21_SP",-0.125,-1,0.125
"3988","NOS liveblog","15-3-2021","PP","PVV_GroenLinks",-0.125,-1,0.125
"3989","NOS liveblog","15-3-2021","PP","PVV_PvdA",-0.125,-1,0.125
"3990","NOS liveblog","15-3-2021","PP","PVV_PvdD",-0.125,-1,0.125
"3991","NOS liveblog","15-3-2021","PP","PVV_SP",-0.125,-1,0.125
"3992","NOS liveblog","15-3-2021","PP","PVV_VVD",0,0,2
"3993","NOS liveblog","15-3-2021","PP","PvdA_FvD",-0.125,-1,0.125
"3994","NOS liveblog","15-3-2021","PP","PvdA_JA21",-0.125,-1,0.125
"3995","NOS liveblog","15-3-2021","PP","PvdA_PVV",-0.125,-1,0.125
"3996","NOS liveblog","15-3-2021","PP","PvdA_VVD",-0.125,-1,0.125
"3997","NOS liveblog","15-3-2021","PP","PvdD_FvD",-0.125,-1,0.125
"3998","NOS liveblog","15-3-2021","PP","PvdD_JA21",-0.125,-1,0.125
"3999","NOS liveblog","15-3-2021","PP","PvdD_PVV",-0.125,-1,0.125
"4000","NOS liveblog","15-3-2021","PP","PvdD_SGP",-6,-1,6
"4001","NOS liveblog","15-3-2021","PP","PvdD_VVD",-0.125,-1,0.125
"4002","NOS liveblog","15-3-2021","PP","SGP_PvdD",-4,-1,4
"4003","NOS liveblog","15-3-2021","PP","SP_FvD",-0.125,-1,0.125
"4004","NOS liveblog","15-3-2021","PP","SP_JA21",-0.125,-1,0.125
"4005","NOS liveblog","15-3-2021","PP","SP_PVV",-0.125,-1,0.125
"4006","NOS liveblog","15-3-2021","PP","SP_VVD",-0.125,-1,0.125
"4007","NOS liveblog","15-3-2021","PP","VVD_GroenLinks",-0.125,-1,0.125
"4008","NOS liveblog","15-3-2021","PP","VVD_PVV",-2,-0.5,4
"4009","NOS liveblog","15-3-2021","PP","VVD_PvdA",-0.125,-1,0.125
"4010","NOS liveblog","15-3-2021","PP","VVD_PvdD",-0.125,-1,0.125
"4011","NOS liveblog","15-3-2021","PP","VVD_SP",-0.125,-1,0.125
"4012","NOS liveblog","16-3-2021","PP","CDA_GroenLinks",-2,-0.333333333333333,6
"4013","NOS liveblog","16-3-2021","PP","CDA_VVD",-2,-0.5,4
"4014","NOS liveblog","16-3-2021","PP","CU_GroenLinks",-2,-1,2
"4015","NOS liveblog","16-3-2021","PP","CU_PvdA",0,0,2
"4016","NOS liveblog","16-3-2021","PP","D66_PVV",-2,-1,2
"4017","NOS liveblog","16-3-2021","PP","D66_SP",-2,-0.5,4
"4018","NOS liveblog","16-3-2021","PP","GroenLinks_CDA",-2,-0.333333333333333,6
"4019","NOS liveblog","16-3-2021","PP","GroenLinks_CU",-2,-1,2
"4020","NOS liveblog","16-3-2021","PP","PVV_D66",-2,-1,2
"4021","NOS liveblog","16-3-2021","PP","PVV_VVD",-2,-1,2
"4022","NOS liveblog","16-3-2021","PP","PvdA_CU",0,0,6
"4023","NOS liveblog","16-3-2021","PP","PvdA_SP",-2,-1,2
"4024","NOS liveblog","16-3-2021","PP","SP_D66",-2,-0.5,4
"4025","NOS liveblog","16-3-2021","PP","SP_PvdA",-4,-1,4
"4026","NOS liveblog","16-3-2021","PP","VVD_CDA",0,0,2
"4027","NOS liveblog","16-3-2021","PP","VVD_PVV",-2,-1,2
"4028","NOS liveblog","2-3-2021","PP","CDA_CDA",1,0.333333333333333,3
"4029","NOS liveblog","2-3-2021","PP","CDA_D66",-1,-1,1
"4030","NOS liveblog","2-3-2021","PP","CDA_GroenLinks",-0.25,-1,0.25
"4031","NOS liveblog","2-3-2021","PP","CDA_PvdA",-1.25,-1,1.25
"4032","NOS liveblog","2-3-2021","PP","CDA_PvdD",-0.25,-1,0.25
"4033","NOS liveblog","2-3-2021","PP","CDA_SP",-1.25,-1,1.25
"4034","NOS liveblog","2-3-2021","PP","CDA_VVD",1,1,1
"4035","NOS liveblog","2-3-2021","PP","GroenLinks_FvD",-2,-1,2
"4036","NOS liveblog","2-3-2021","PP","GroenLinks_GroenLinks",-1,-1,1
"4037","NOS liveblog","2-3-2021","PP","VVD_PVV",-1,-1,1
"4038","NOS liveblog","23-2-2021","PP","CDA_PvdD",-1,-1,1
"4039","NOS liveblog","23-2-2021","PP","CU_PvdD",-1,-1,1
"4040","NOS liveblog","23-2-2021","PP","VVD_PvdD",-1,-1,1
"4041","NOS liveblog","26-2-2021","PP","CDA_D66",-3,-1,3
"4042","NOS liveblog","26-2-2021","PP","CDA_PvdA",-1,-1,1
"4043","NOS liveblog","26-2-2021","PP","CDA_PvdD",-1,-1,1
"4044","NOS liveblog","26-2-2021","PP","CDA_VVD",-2,-1,2
"4045","NOS liveblog","26-2-2021","PP","CU_D66",2,1,2
"4046","NOS liveblog","26-2-2021","PP","CU_PVV",-1,-1,1
"4047","NOS liveblog","26-2-2021","PP","D66_GroenLinks",2,1,2
"4048","NOS liveblog","26-2-2021","PP","D66_PVV",-1,-1,1
"4049","NOS liveblog","26-2-2021","PP","D66_VVD",0,0,1
"4050","NOS liveblog","26-2-2021","PP","DENK_PVV",-4,-1,4
"4051","NOS liveblog","26-2-2021","PP","GroenLinks_D66",0,0,1
"4052","NOS liveblog","26-2-2021","PP","GroenLinks_VVD",0,0,1
"4053","NOS liveblog","26-2-2021","PP","PVV_DENK",-1,-1,1
"4054","NOS liveblog","26-2-2021","PP","PvdA_PvdD",1,1,1
"4055","NOS liveblog","26-2-2021","PP","VVD_CDA",1,1,1
"4056","NOS liveblog","28-2-2021","PP","D66_PVV",-1,-1,1
"4057","NOS liveblog","28-2-2021","PP","GroenLinks_D66",1,1,1
"4058","NOS liveblog","28-2-2021","PP","GroenLinks_SP",1,1,1
"4059","NOS liveblog","28-2-2021","PP","PVV_PVV",1,1,1
"4060","NOS liveblog","28-2-2021","PP","SP_D66",1,1,1
"4061","NOS liveblog","28-2-2021","PP","VVD_CDA",-1,-1,1
"4062","NOS liveblog","28-2-2021","PP","VVD_GroenLinks",-4,-1,4
"4063","NOS liveblog","28-2-2021","PP","VVD_PVV",-1,-1,1
"4064","NOS liveblog","3-3-2021","PP","CDA_CDA",1,1,1
"4065","NOS liveblog","3-3-2021","PP","DENK_CDA",0,0,2
"4066","NOS liveblog","3-3-2021","PP","DENK_DENK",1,1,1
"4067","NOS liveblog","3-3-2021","PP","FvD_FvD",1,1,1
"4068","NOS liveblog","3-3-2021","PP","VOLT_PvdA",0,0,1
"4069","NOS liveblog","3-3-2021","PP","VOLT_SP",0,0,1
"4070","NOS liveblog","4-3-2021","PP","CDA_CDA",1,1,1
"4071","NOS liveblog","4-3-2021","PP","CU_CDA",-2,-1,2
"4072","NOS liveblog","4-3-2021","PP","CU_CU",1,1,1
"4073","NOS liveblog","4-3-2021","PP","CU_D66",-1,-1,1
"4074","NOS liveblog","4-3-2021","PP","CU_VVD",1,1,1
"4075","NOS liveblog","4-3-2021","PP","D66_CDA",-2,-1,2
"4076","NOS liveblog","4-3-2021","PP","D66_CU",0,0,1
"4077","NOS liveblog","4-3-2021","PP","D66_VVD",-3,-1,3
"4078","NOS liveblog","4-3-2021","PP","PvdA_CDA",-2,-1,2
"4079","NOS liveblog","4-3-2021","PP","VVD_VVD",2,1,2
"4080","NOS liveblog","5-3-2021","PP","CU_CDA",-3,-1,3
"4081","NOS liveblog","5-3-2021","PP","D66_CDA",-1,-1,1
"4082","NOS liveblog","5-3-2021","PP","PvdA_CDA",-3,-1,3
"4083","NOS liveblog","5-3-2021","PP","SGP_FvD",0,0,2
"4084","NOS liveblog","5-3-2021","PP","SGP_SGP",-3,-1,3
"4085","NOS liveblog","5-3-2021","PP","SP_GroenLinks",-0.25,-1,0.25
"4086","NOS liveblog","5-3-2021","PP","SP_PvdA",-0.25,-1,0.25
"4087","NOS liveblog","5-3-2021","PP","SP_PvdD",-0.25,-1,0.25
"4088","NOS liveblog","5-3-2021","PP","SP_SP",-1.25,-1,1.25
"4089","NOS liveblog","6-3-2021","PP","D66_CU",-1,-1,1
"4090","NOS liveblog","6-3-2021","PP","D66_VVD",-3,-1,3
"4091","NOS liveblog","7-3-2021","PP","D66_D66",1,1,1
"4092","NOS liveblog","7-3-2021","PP","PVV_CDA",-1,-1,1
"4093","NOS liveblog","7-3-2021","PP","PVV_VVD",-2,-1,2
"4094","NOS liveblog","7-3-2021","PP","PvdA_CU",-3,-1,3
"4095","NOS liveblog","7-3-2021","PP","PvdA_VVD",-4,-1,4
"4096","NOS liveblog","8-3-2021","PP","D66_PvdA",3,0.6,5
"4097","NOS liveblog","8-3-2021","PP","GroenLinks_GroenLinks",-1,-1,1
"4098","NOS liveblog","8-3-2021","PP","PVV_VVD",-2,-1,2
"4099","NOS liveblog","8-3-2021","PP","SP_PvdA",-1,-1,1
"4100","NOS liveblog","9-3-2021","PP","50Plus_50Plus",-1,-0.5,2
"4101","NOS liveblog","9-3-2021","PP","CDA_CU",0,0,1
"4102","NOS liveblog","9-3-2021","PP","CDA_GroenLinks",0,0,1
"4103","NOS liveblog","9-3-2021","PP","CDA_SGP",0,0,1
"4104","NOS liveblog","9-3-2021","PP","CDA_VVD",-1,-1,1
"4105","NOS liveblog","9-3-2021","PP","CU_CDA",0,0,1
"4106","NOS liveblog","9-3-2021","PP","CU_D66",-1,-1,1
"4107","NOS liveblog","9-3-2021","PP","CU_SGP",0,0,1
"4108","NOS liveblog","9-3-2021","PP","ChristelijkePartij_ChristelijkePartij",0,0,1
"4109","NOS liveblog","9-3-2021","PP","D66_CU",-1,-1,1
"4110","NOS liveblog","9-3-2021","PP","GroenLinks_CDA",0,0,1
"4111","NOS liveblog","9-3-2021","PP","JA21_JA21",1,1,1
"4112","NOS liveblog","9-3-2021","PP","PVV_VVD",0,0,1
"4113","NOS liveblog","9-3-2021","PP","SGP_CDA",0,0,1
"4114","NOS liveblog","9-3-2021","PP","SGP_CU",0,0,1
"4115","NOS liveblog","9-3-2021","PP","VVD_CDA",-1,-1,1
"4116","NOS liveblog","9-3-2021","PP","VVD_PVV",0,0,1
"4117","NOS nieuws","1-3-2021","PP","CDA_CDA",3,0.6,5
"4118","NOS nieuws","1-3-2021","PP","CDA_VVD",-5,-1,5
"4119","NOS nieuws","1-3-2021","PP","D66_PVV",-2,-1,2
"4120","NOS nieuws","1-3-2021","PP","DENK_DENK",-2,-1,2
"4121","NOS nieuws","1-3-2021","PP","GroenLinks_VVD",-3,-1,3
"4122","NOS nieuws","1-3-2021","PP","SGP_PvdA",-1,-1,1
"4123","NOS nieuws","1-3-2021","PP","VVD_CDA",-2,-1,2
"4124","NOS nieuws","1-3-2021","PP","VVD_GroenLinks",-0.25,-1,0.25
"4125","NOS nieuws","1-3-2021","PP","VVD_PvdA",-1.25,-1,1.25
"4126","NOS nieuws","1-3-2021","PP","VVD_PvdD",-0.25,-1,0.25
"4127","NOS nieuws","1-3-2021","PP","VVD_SGP",1,1,1
"4128","NOS nieuws","1-3-2021","PP","VVD_SP",-0.25,-1,0.25
"4129","NOS nieuws","10-2-2021","PP","VVD_FvD",-1,-1,1
"4130","NOS nieuws","12-2-2021","PP","VVD_PVV",-2,-1,2
"4131","NOS nieuws","15-3-2021","PP","CDA_PvdA",-6,-1,6
"4132","NOS nieuws","15-3-2021","PP","CU_D66",-2,-1,2
"4133","NOS nieuws","15-3-2021","PP","PVV_VVD",2,1,2
"4134","NOS nieuws","15-3-2021","PP","PvdA_CDA",-6,-1,6
"4135","NOS nieuws","16-3-2021","PP","D66_GroenLinks",-2,-1,2
"4136","NOS nieuws","16-3-2021","PP","GroenLinks_GroenLinks",1,1,1
"4137","NOS nieuws","16-3-2021","PP","GroenLinks_PvdA",0.5,1,0.5
"4138","NOS nieuws","16-3-2021","PP","GroenLinks_PvdD",0.5,1,0.5
"4139","NOS nieuws","16-3-2021","PP","GroenLinks_SP",0.5,1,0.5
"4140","NOS nieuws","16-3-2021","PP","PVV_VVD",-2,-1,2
"4141","NOS nieuws","16-3-2021","PP","PvdA_GroenLinks",-2,-1,2
"4142","NOS nieuws","16-3-2021","PP","PvdA_PvdA",0.5,1,0.5
"4143","NOS nieuws","16-3-2021","PP","PvdD_PvdD",0.5,1,0.5
"4144","NOS nieuws","16-3-2021","PP","SP_SP",0.5,1,0.5
"4145","NOS nieuws","16-3-2021","PP","VVD_GroenLinks",-0.5,-1,0.5
"4146","NOS nieuws","16-3-2021","PP","VVD_PvdA",-0.5,-1,0.5
"4147","NOS nieuws","16-3-2021","PP","VVD_PvdD",-0.5,-1,0.5
"4148","NOS nieuws","16-3-2021","PP","VVD_SP",-0.5,-1,0.5
"4149","NOS nieuws","19-2-2021","PP","CDA_SP",1,1,1
"4150","NOS nieuws","19-2-2021","PP","D66_GroenLinks",-1,-1,1
"4151","NOS nieuws","19-2-2021","PP","GroenLinks_D66",1,1,1
"4152","NOS nieuws","19-2-2021","PP","GroenLinks_PVV",-1,-1,1
"4153","NOS nieuws","19-2-2021","PP","GroenLinks_PvdA",2,1,2
"4154","NOS nieuws","19-2-2021","PP","PVV_GroenLinks",-1,-1,1
"4155","NOS nieuws","19-2-2021","PP","PvdA_GroenLinks",-1,-1,1
"4156","NOS nieuws","19-2-2021","PP","SP_CDA",1,1,1
"4157","NOS nieuws","23-2-2021","PP","CU_D66",1,1,1
"4158","NOS nieuws","23-2-2021","PP","GroenLinks_D66",1,1,1
"4159","NOS nieuws","24-2-2021","PP","CU_D66",2,1,2
"4160","NOS nieuws","25-2-2021","PP","50Plus_D66",2,1,2
"4161","NOS nieuws","25-2-2021","PP","CDA_D66",2,1,2
"4162","NOS nieuws","25-2-2021","PP","CU_D66",2,1,2
"4163","NOS nieuws","25-2-2021","PP","DENK_D66",2,1,2
"4164","NOS nieuws","25-2-2021","PP","GroenLinks_D66",2,1,2
"4165","NOS nieuws","25-2-2021","PP","LKrol_D66",2,1,2
"4166","NOS nieuws","25-2-2021","PP","PvdA_D66",2,1,2
"4167","NOS nieuws","25-2-2021","PP","PvdD_D66",2,1,2
"4168","NOS nieuws","25-2-2021","PP","SP_D66",2,1,2
"4169","NOS nieuws","25-2-2021","PP","Splinter_D66",2,1,2
"4170","NOS nieuws","26-2-2021","PP","CDA_VVD",-2,-1,2
"4171","NOS nieuws","26-2-2021","PP","CU_GroenLinks",1,1,1
"4172","NOS nieuws","26-2-2021","PP","CU_PvdA",1,1,1
"4173","NOS nieuws","26-2-2021","PP","D66_CU",1,1,1
"4174","NOS nieuws","26-2-2021","PP","D66_GroenLinks",1,1,1
"4175","NOS nieuws","26-2-2021","PP","D66_PvdA",1,1,1
"4176","NOS nieuws","26-2-2021","PP","GroenLinks_PvdA",1,1,1
"4177","NOS nieuws","26-2-2021","PP","VVD_CDA",-2,-1,2
"4178","NOS nieuws","26-2-2021","PP","VVD_FvD",-1,-1,1
"4179","NOS nieuws","28-2-2021","PP","GroenLinks_GroenLinks",1,1,1
"4180","NOS nieuws","28-2-2021","PP","GroenLinks_PVV",-1,-1,1
"4181","NOS nieuws","6-3-2021","PP","CU_50Plus",1,1,1
"4182","NOS nieuws","6-3-2021","PP","CU_CDA",1,1,1
"4183","NOS nieuws","6-3-2021","PP","CU_GroenLinks",1,1,1
"4184","NOS nieuws","6-3-2021","PP","CU_SGP",1,1,1
"4185","NOS nieuws","6-3-2021","PP","CU_SP",1,1,1
"4186","NOS nieuws","7-2-2021","PP","PvdA_VVD",-1,-1,1
"4187","NOS nieuws","9-2-2021","PP","CDA_VVD",-1,-1,1
"4188","NOS nieuws","9-2-2021","PP","VVD_GroenLinks",1,1,1
"4189","NOS nieuws","9-2-2021","PP","VVD_PvdA",1,1,1
"4190","NOS nieuws","9-2-2021","PP","VVD_SP",1,1,1
"4191","NOS nieuws","9-3-2021","PP","50Plus_50Plus",-3,-1,3
"4192","NRC Handelsblad","1-2-2021","PP","CU_D66",1,0.333333333333333,3
"4193","NRC Handelsblad","1-2-2021","PP","D66_CU",1,0.333333333333333,3
"4194","NRC Handelsblad","1-3-2021","PP","VVD_VOLT",2,1,2
"4195","NRC Handelsblad","10-3-2021","PP","50Plus_50Plus",-1,-1,1
"4196","NRC Handelsblad","10-3-2021","PP","CDA_GroenLinks",-1,-0.5,2
"4197","NRC Handelsblad","10-3-2021","PP","CU_CDA",1,0.333333333333333,3
"4198","NRC Handelsblad","10-3-2021","PP","CU_VVD",-1,-1,1
"4199","NRC Handelsblad","10-3-2021","PP","D66_PvdA",1,1,1
"4200","NRC Handelsblad","10-3-2021","PP","GroenLinks_CDA",-1,-1,1
"4201","NRC Handelsblad","10-3-2021","PP","PVV_VVD",-1,-1,1
"4202","NRC Handelsblad","10-3-2021","PP","PvdA_D66",1,1,1
"4203","NRC Handelsblad","11-2-2021","PP","CDA_FvD",-1,-1,1
"4204","NRC Handelsblad","11-2-2021","PP","VVD_FvD",-2,-1,2
"4205","NRC Handelsblad","11-3-2021","PP","CDA_CDA",-1,-1,1
"4206","NRC Handelsblad","11-3-2021","PP","CU_D66",-1,-1,1
"4207","NRC Handelsblad","11-3-2021","PP","VVD_VVD",1,1,1
"4208","NRC Handelsblad","12-2-2021","PP","D66_JA21",-1,-1,1
"4209","NRC Handelsblad","12-3-2021","PP","CDA_FvD",0,0,1
"4210","NRC Handelsblad","12-3-2021","PP","D66_VVD",1,1,1
"4211","NRC Handelsblad","12-3-2021","PP","FvD_ChristelijkePartij",-1,-1,1
"4212","NRC Handelsblad","12-3-2021","PP","FvD_SGP",-2,-1,2
"4213","NRC Handelsblad","12-3-2021","PP","GroenLinks_VVD",-2,-1,2
"4214","NRC Handelsblad","12-3-2021","PP","PVV_PVV",1,1,1
"4215","NRC Handelsblad","12-3-2021","PP","PvdA_PvdA",-1,-1,1
"4216","NRC Handelsblad","12-3-2021","PP","PvdA_VOLT",0,0,1
"4217","NRC Handelsblad","12-3-2021","PP","PvdD_PvdD",-1,-1,1
"4218","NRC Handelsblad","12-3-2021","PP","VVD_VOLT",1,1,1
"4219","NRC Handelsblad","12-3-2021","PP","populistischePartijen_ChristelijkePartij",1,1,1
"4220","NRC Handelsblad","13-2-2021","PP","GroenLinks_VVD",2,1,2
"4221","NRC Handelsblad","13-2-2021","PP","VVD_PVV",0,0,2
"4222","NRC Handelsblad","13-3-2021","PP","VVD_PVV",1,0.5,2
"4223","NRC Handelsblad","15-3-2021","PP","CDA_VVD",0,0,4
"4224","NRC Handelsblad","15-3-2021","PP","JA21_FvD",0,0,1
"4225","NRC Handelsblad","15-3-2021","PP","VVD_CDA",1,0.2,5
"4226","NRC Handelsblad","15-3-2021","PP","VVD_PVV",1,1,1
"4227","NRC Handelsblad","15-3-2021","PP","VVD_SP",1,1,1
"4228","NRC Handelsblad","15-3-2021","PP","VVD_VVD",2,1,2
"4229","NRC Handelsblad","16-2-2021","PP","CDA_CU",-2,-1,2
"4230","NRC Handelsblad","16-2-2021","PP","CDA_D66",-2,-1,2
"4231","NRC Handelsblad","16-2-2021","PP","VVD_CU",-2,-1,2
"4232","NRC Handelsblad","16-2-2021","PP","VVD_D66",-2,-1,2
"4233","NRC Handelsblad","16-3-2021","PP","50Plus_50Plus",-3,-1,3
"4234","NRC Handelsblad","16-3-2021","PP","PVV_VVD",-1,-0.5,2
"4235","NRC Handelsblad","16-3-2021","PP","VVD_PVV",-3,-0.75,4
"4236","NRC Handelsblad","18-2-2021","PP","VVD_CDA",1,0.5,2
"4237","NRC Handelsblad","2-2-2021","PP","CDA_CDA",-2,-1,2
"4238","NRC Handelsblad","2-3-2021","PP","CDA_CDA",-1,-1,1
"4239","NRC Handelsblad","20-2-2021","PP","VVD_VVD",0,0,1
"4240","NRC Handelsblad","22-2-2021","PP","GroenLinks_D66",2,1,2
"4241","NRC Handelsblad","22-2-2021","PP","GroenLinks_GroenLinks",-1,-0.666666666666667,1.5
"4242","NRC Handelsblad","22-2-2021","PP","GroenLinks_PvdA",0,0,0.5
"4243","NRC Handelsblad","22-2-2021","PP","GroenLinks_PvdD",0,0,0.5
"4244","NRC Handelsblad","22-2-2021","PP","GroenLinks_SP",0,0,0.5
"4245","NRC Handelsblad","22-2-2021","PP","PvdA_GroenLinks",-1,-1,1
"4246","NRC Handelsblad","22-2-2021","PP","PvdD_GroenLinks",-1,-1,1
"4247","NRC Handelsblad","22-2-2021","PP","SP_GroenLinks",-1,-1,1
"4248","NRC Handelsblad","24-2-2021","PP","GroenLinks_D66",1,1,1
"4249","NRC Handelsblad","24-2-2021","PP","GroenLinks_PvdA",1,1,1
"4250","NRC Handelsblad","24-2-2021","PP","GroenLinks_SP",1,1,1
"4251","NRC Handelsblad","25-2-2021","PP","D66_D66",-1,-1,1
"4252","NRC Handelsblad","25-2-2021","PP","SP_VVD",-1,-1,1
"4253","NRC Handelsblad","26-2-2021","PP","PVV_PVV",-1,-1,1
"4254","NRC Handelsblad","27-2-2021","PP","FvD_VVD",-1,-1,1
"4255","NRC Handelsblad","27-2-2021","PP","VVD_FvD",-1,-1,1
"4256","NRC Handelsblad","3-3-2021","PP","GroenLinks_FvD",-1,-1,1
